z,Nom de colonie/Colony name,CentroideX,CentroideY,Espece/Species-EN,Espece/Species-FR,Jour et mois/Day and Month,Annee/Year,Nombre de nicheurs/Number of Breeders,Methodes,Remarques,Reference
269,Ile de Ouapitagone du Large Ouest,-60.04,50.1884,Great Cormorant,Grand Cormoran,,1939,26,DN(BA),,LEWIS 1941B
269,Ile de Ouapitagone du Large Ouest,-60.04,50.1884,Great Cormorant,Grand Cormoran,15/06,2015,6,DN(BA),,SCF 2015
269,Ile de Ouapitagone du Large Ouest,-60.04,50.1884,Double-crested Cormorant,Cormoran � aigrettes,19/06,1947,60,DN,NID.,GABRIELSON 1952
269,Ile de Ouapitagone du Large Ouest,-60.04,50.1884,Double-crested Cormorant,Cormoran � aigrettes,07/07,1986,90,DN(BA),CART.,SCF 1986
269,Ile de Ouapitagone du Large Ouest,-60.04,50.1884,Double-crested Cormorant,Cormoran � aigrettes,15/06,2015,0,DN:DA(BA),,SCF 2015
269,Ile de Ouapitagone du Large Ouest,-60.04,50.1884,Common Eider,Eider � duvet,9-11/06,2003,1,DSN,Pas d'estimation - VOIR COL.361,RANSOM 2003
270,Ile de Ouapitagone,-60.0296,50.208,Red-throated Loon,Plongeon catmarin,20/06,1988,10,DSN,CF.RAP.(H):DMO(13),NASH 1989
270,Ile de Ouapitagone,-60.0296,50.208,Atlantic Puffin,Macareux moine,/06,1833,1,DA:DN?,Pas d'estimation - NID.,TODD 1963
270,Ile de Ouapitagone,-60.0296,50.208,Black Guillemot,Guillemot � miroir,,1887,1,DA:DN?,Pas d'estimation - NID.,LUCAS 1888
270,Ile de Ouapitagone,-60.0296,50.208,Black Guillemot,Guillemot � miroir,/06,1915,1,DA,Pas d'estimation,TOWNSEND 1917
270,Ile de Ouapitagone,-60.0296,50.208,Common Murre,Guillemot marmette,,1833,1,DA,Pas d'estimation - NID.,TODD 1963
270,Ile de Ouapitagone,-60.0296,50.208,Common Murre,Guillemot marmette,/06,1921,12,DN:DA,,LEWIS 1922
270,Ile de Ouapitagone,-60.0296,50.208,Razorbill,Petit Pingouin,,1833,250,DN:DA,NID.:200-300I,AUDUBON 1897
270,Ile de Ouapitagone,-60.0296,50.208,Razorbill,Petit Pingouin,/07,1913,1,DA,Pas d'estimation - NID.,TOWNSEND 1917
270,Ile de Ouapitagone,-60.0296,50.208,Razorbill,Petit Pingouin,20/06,1928,1,DA,Pas d'estimation - NID.,TODD 1963
270,Ile de Ouapitagone,-60.0296,50.208,Razorbill,Petit Pingouin,/06,1977,5,DA(BA),NID.,SCF 1977
270,Ile de Ouapitagone,-60.0296,50.208,Great Cormorant,Grand Cormoran,06/07,1995,6,DN(BA),CF.CARTE (361?),SCF 1995
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,,1860,1000,DN:DA,,BRYANT 1861
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,,1900,1,DN:DA,Pas d'estimation - NID.,DE PUYJALON 1900
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,,1925,334,DA,,LEWIS 1929A
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,,1928,24,DN(SO),,LEWIS 1929A
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,,1930,0,DN(SO),,LEWIS 1931A
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,,1935,0,DS(SO),NID.,LEWIS 1937A
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,/06,1947,60,DN(SO),,GABRIELSON 1952
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,/06,1977,214,DNP,CART.,SCF 1977
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,17/06,1978,206,DNP,CART.,SCF 1978
270,Ile de Ouapitagone,-60.0296,50.208,Double-crested Cormorant,Cormoran � aigrettes,06/07,1995,140,DN(BA),CF.CARTE (361?),SCF 1995
270,Ile de Ouapitagone,-60.0296,50.208,Common Eider,Eider � duvet,,1928,1,DN:DA,Pas d'estimation - NID.,CLEAVES 1929
271,Ile de Ouapitagone du Large Est,-59.9949,50.2104,Red-throated Loon,Plongeon catmarin,20/06,1988,4,DSN,CF.RAP.(F),NASH 1989
271,Ile de Ouapitagone du Large Est,-59.9949,50.2104,Razorbill,Petit Pingouin,06/07,1995,125,DA,CF.CARTE:SITES 3(pte SO)=50;22(�lot NO)=50;23(pte NO)=25,SCF 1995
271,Ile de Ouapitagone du Large Est,-59.9949,50.2104,Razorbill,Petit Pingouin,07/07,1986,115,DA(BA),NID.:CART.,SCF 1986
272,Ile de Ouapitagone du Large Nord,-59.9978,50.2197,Razorbill,Petit Pingouin,06/07,1995,50,DA,CF.700: SITE 21(�lot sud),SCF 1995
272,Ile de Ouapitagone du Large Nord,-59.9978,50.2197,Razorbill,Petit Pingouin,07/07,1986,20,DA(BA),NID.PROB.:CART.,SCF 1986
273,Les Jumeaux,-59.9753,50.2245,Razorbill,Petit Pingouin,06/07,1995,50,DA,CF.CARTE; SITE 4(�lot SE)=30; 5(�lot NO)=20,SCF 1995
273,Les Jumeaux,-59.9753,50.2245,Razorbill,Petit Pingouin,03/07,1986,70,DA(BA),NID.:CART.,SCF 1986
273,Les Jumeaux,-59.9753,50.2245,Great Black-backed Gull,Go�land marin,06/07,1995,12,DN:DA,CF.CARTE; SITE 4(�lot SE)=3; 5(�lot NO)=3,SCF 1995
274,Iles Triplets,-59.9855,50.2306,Red-throated Loon,Plongeon catmarin,22/06,1988,2,DSN,CF.RAP.(N):DMO(1),NASH 1989
274,Iles Triplets,-59.9855,50.2306,Common Murre,Guillemot marmette,07/07,1986,30,DN:DA,NID.:CART.,SCF 1986
274,Iles Triplets,-59.9855,50.2306,Common Murre,Guillemot marmette,06/07,1995,10,DA,CF.CARTE: SITE 17(�lot sud); quelques ind.,SCF 1995
274,Iles Triplets,-59.9855,50.2306,Razorbill,Petit Pingouin,07/07,1986,220,DN:DA,DMO(18):CART.,SCF 1986
274,Iles Triplets,-59.9855,50.2306,Razorbill,Petit Pingouin,06/07,1995,225,DA,CF.CARTE:SITES 16(est)=25;17(sud)=50;18(ouest)=150,SCF 1995
275,Iles des petits Havres,-59.9914,50.2367,Red-throated Loon,Plongeon catmarin,22/06,1988,4,DSN,CF.RAP.(O):DMO(3),NASH 1989
275,Iles des petits Havres,-59.9914,50.2367,Common Murre,Guillemot marmette,,1931,150,DA:DN?,NID.,JOHNSON 1940
275,Iles des petits Havres,-59.9914,50.2367,Common Murre,Guillemot marmette,,1986,1,DA,Pas d'estimation - OBS.:CART.,G. FOREMAN (COM. PERS.)
275,Iles des petits Havres,-59.9914,50.2367,Razorbill,Petit Pingouin,,1986,1,DA,Pas d'estimation - OBS.:CART.,G. FOREMAN (COM. PERS.)
275,Iles des petits Havres,-59.9914,50.2367,Common Eider,Eider � duvet,,2002,174,DSN,,RANSOM 2002
276,Ile Etamamiou,-59.9603,50.2463,Red-throated Loon,Plongeon catmarin,25/06,1988,6,DSN,CF.RAP.(R):DMO(2),NASH 1989
276,Ile Etamamiou,-59.9603,50.2463,Common Murre,Guillemot marmette,06/07,1995,50,DA,CF.CARTE; SITE 15,SCF 1995
276,Ile Etamamiou,-59.9603,50.2463,Common Murre,Guillemot marmette,07/07,1986,50,DA(BA),NID.:CART.,SCF 1986
276,Ile Etamamiou,-59.9603,50.2463,Razorbill,Petit Pingouin,06/07,1995,400,DA,MIN.;CF.CARTE; SITE 15,SCF 1995
276,Ile Etamamiou,-59.9603,50.2463,Razorbill,Petit Pingouin,07/07,1986,200,DA(BA),NID.:CART.,SCF 1986
276,Ile Etamamiou,-59.9603,50.2463,Double-crested Cormorant,Cormoran � aigrettes,,1927,124,DN,,LEWIS 1929A
276,Ile Etamamiou,-59.9603,50.2463,Double-crested Cormorant,Cormoran � aigrettes,,1978,0,DA(AV),COL.AB.,SCF 1978
276,Ile Etamamiou,-59.9603,50.2463,Double-crested Cormorant,Cormoran � aigrettes,,1977,0,DA(AV),,SCF 1977
276,Ile Etamamiou,-59.9603,50.2463,Double-crested Cormorant,Cormoran � aigrettes,,1976,0,DA(AV),,SCF 1976
276,Ile Etamamiou,-59.9603,50.2463,Double-crested Cormorant,Cormoran � aigrettes,,1935,0,DA,,MENDALL 1936
276,Ile Etamamiou,-59.9603,50.2463,Double-crested Cormorant,Cormoran � aigrettes,,1975,0,DA(AV),,SCF 1975
277,Ilots Etamamiou,-59.951,50.2492,Black Guillemot,Guillemot � miroir,07/07,1947,1,DA:DN?,Pas d'estimation - NID.,GABRIELSON 1952
277,Ilots Etamamiou,-59.951,50.2492,Common Murre,Guillemot marmette,07/07,1986,6,DA(BA),NID.:CART.,SCF 1986
277,Ilots Etamamiou,-59.951,50.2492,Common Murre,Guillemot marmette,06/07,1995,20,DA,CF.CARTE: SITE 14 (�lot ouest); nb approx.,SCF 1995
277,Ilots Etamamiou,-59.951,50.2492,Razorbill,Petit Pingouin,07/07,1986,46,DA(BA),NID.:CART.,SCF 1986
277,Ilots Etamamiou,-59.951,50.2492,Razorbill,Petit Pingouin,06/07,1995,36,DA,CF.CARTE: SITES 12(est)=10;13(milieu)=6;14(ouest)=20,SCF 1995
278,Les trois Ilots,-59.9346,50.2464,Razorbill,Petit Pingouin,07/07,1986,35,DA(BA),NID.:CART.,SCF 1986
278,Les trois Ilots,-59.9346,50.2464,Razorbill,Petit Pingouin,06/07,1995,100,DA,CF.CARTE; SITE 8 (2 �lots nord),SCF 1995
279,Ile Matchiatic Sud,-59.9186,50.2553,Red-throated Loon,Plongeon catmarin,06/07,1995,2,DN,2 JEUNES; SITE 9,SCF 1995
279,Ile Matchiatic Sud,-59.9186,50.2553,Red-throated Loon,Plongeon catmarin,25/06,1988,10,DSN,CF.RAP.(U):DMO(5),NASH 1989
279,Ile Matchiatic Sud,-59.9186,50.2553,Black Guillemot,Guillemot � miroir,06/07,1995,50,DA,CF.CARTE; SITE 9,SCF 1995
279,Ile Matchiatic Sud,-59.9186,50.2553,Razorbill,Petit Pingouin,06/07,1995,50,DA,CF.CARTE; SITE 9,SCF 1995
279,Ile Matchiatic Sud,-59.9186,50.2553,Razorbill,Petit Pingouin,07/07,1986,38,DA(BA),NID.:CART.,SCF 1986
279,Ile Matchiatic Sud,-59.9186,50.2553,Great Black-backed Gull,Go�land marin,06/07,1995,2,DN,MIN.;CF.CARTE; SITE 9,SCF 1995
279,Ile Matchiatic Sud,-59.9186,50.2553,Great Black-backed Gull,Go�land marin,07/07,1986,1,DA(BA),Pas d'estimation - NID.:CART.,SCF 1986
279,Ile Matchiatic Sud,-59.9186,50.2553,Herring Gull,Go�land argent�,06/07,1995,1,DA,Pas d'estimation - MIN.; CF. CARTE; SITE 9,SCF 1995
279,Ile Matchiatic Sud,-59.9186,50.2553,Herring Gull,Go�land argent�,07/07,1986,1,DA(BA),Pas d'estimation - NID.:CART.,SCF 1986
279,Ile Matchiatic Sud,-59.9186,50.2553,Ring-billed Gull,Go�land � bec cercl�,07/07,1986,700,DA(BA),NID.:CART.,SCF 1986
279,Ile Matchiatic Sud,-59.9186,50.2553,Ring-billed Gull,Go�land � bec cercl�,06/07,1995,108,DN,CF.CARTE; SITE 9; CN(54),SCF 1995
279,Ile Matchiatic Sud,-59.9186,50.2553,Common Eider,Eider � duvet,,2002,156,DSN,,RANSOM 2002
279,Ile Matchiatic Sud,-59.9186,50.2553,Common Eider,Eider � duvet,06/07,1995,10,DN,CF.CARTE; SITE 9;CN(5); NB:beaucoup d'eiders,SCF 1995
279,Ile Matchiatic Sud,-59.9186,50.2553,Common Eider,Eider � duvet,9-11/06,2003,246,DSN,,RANSOM 2003
280,Ile Matchiatic,-59.9109,50.2695,Red-throated Loon,Plongeon catmarin,01/07,1988,8,DSN,CF.RAP.(V):DMO(6),NASH 1989
280,Ile Matchiatic,-59.9109,50.2695,Black Guillemot,Guillemot � miroir,/07,1906,1,DA,Pas d'estimation - NID.PROB.,TOWNSEND 1917
281,Iles Kipu,-59.9041,50.2574,Common Murre,Guillemot marmette,28/06,1921,12,DA:DN?,NID.,LEWIS 1922
281,Iles Kipu,-59.9041,50.2574,Common Murre,Guillemot marmette,,1931,72,DA,,JOHNSON 1940
281,Iles Kipu,-59.9041,50.2574,Common Murre,Guillemot marmette,07/07,1986,24,DN:DA,NID.:CART.:ILE EST,SCF 1986
281,Iles Kipu,-59.9041,50.2574,Razorbill,Petit Pingouin,07/07,1986,140,DN:DA,CART:DMO(16):60E:80W,SCF 1986
281,Iles Kipu,-59.9041,50.2574,Razorbill,Petit Pingouin,28/06,1921,200,DN:DA,NID.,LEWIS 1922
281,Iles Kipu,-59.9041,50.2574,Common Eider,Eider � duvet,,2002,0,DN,RENARD,RANSOM 2002
281,Iles Kipu,-59.9041,50.2574,Common Eider,Eider � duvet,9-11/06,2003,196,DSN,,RANSOM 2003
282,Iles Mariannes,-59.8349,50.2572,Black Guillemot,Guillemot � miroir,16-22/06,1976,92,DN:DA:K,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
282,Iles Mariannes,-59.8349,50.2572,Common Murre,Guillemot marmette,,1921,1,DA:DN?,Pas d'estimation - NID.,LEWIS 1922
282,Iles Mariannes,-59.8349,50.2572,Common Murre,Guillemot marmette,06/07,1986,300,DA(BA),,SCF 1986
282,Iles Mariannes,-59.8349,50.2572,Common Murre,Guillemot marmette,16-22/06,1976,30,DA,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
282,Iles Mariannes,-59.8349,50.2572,Razorbill,Petit Pingouin,06/07,1986,12,DA:,INV.PART.,SCF 1986
282,Iles Mariannes,-59.8349,50.2572,Razorbill,Petit Pingouin,16-22/06,1976,88,DN:DA:K,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
282,Iles Mariannes,-59.8349,50.2572,Great Black-backed Gull,Go�land marin,06/07,1986,1,DA,Pas d'estimation - NID.,SCF 1986
282,Iles Mariannes,-59.8349,50.2572,Great Black-backed Gull,Go�land marin,16-22/06,1976,150,DA,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
282,Iles Mariannes,-59.8349,50.2572,Herring Gull,Go�land argent�,06/07,1986,1,DN:DA,Pas d'estimation - NID.,SCF 1986
282,Iles Mariannes,-59.8349,50.2572,Herring Gull,Go�land argent�,16-22/06,1976,16,DSN,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
282,Iles Mariannes,-59.8349,50.2572,Common Eider,Eider � duvet,9-11/06,2003,272,DSN,,RANSOM 2003
282,Iles Mariannes,-59.8349,50.2572,Common Eider,Eider � duvet,16-22/06,1976,66,DSN:DA,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Red-throated Loon,Plongeon catmarin,16-22/06,1976,2,DN,CF.RAP.INT.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Red-throated Loon,Plongeon catmarin,05/07,1988,20,DSN,CF.RAP.(Z-AD � AJ):CART.:DMO(2),NASH 1989
283,Iles Galibois,-59.7849,50.2941,Black Guillemot,Guillemot � miroir,11/07,1995,26,DA(BA),CF. CARTE; site 28(�lot ext. NE)=10; 29(�lot ds havre Blais)=16,SCF 1995
283,Iles Galibois,-59.7849,50.2941,Black Guillemot,Guillemot � miroir,,1927,1,DA,Pas d'estimation - YANKEE HR.,LINCOLN 1927
283,Iles Galibois,-59.7849,50.2941,Black Guillemot,Guillemot � miroir,,1929,1,DA,Pas d'estimation - YANKEE HR.,CAN. NAT. PARKS BRANCH 1930
283,Iles Galibois,-59.7849,50.2941,Black Guillemot,Guillemot � miroir,16-22/06,1976,243,DA,CF.RAP.INT.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Razorbill,Petit Pingouin,16-22/06,1976,8,DN:DA:K,CF.RAP.INT.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Razorbill,Petit Pingouin,11/07,1995,28,DA,CF.CARTE: site G-1(�lot ext. SO),SCF 1995
283,Iles Galibois,-59.7849,50.2941,Great Black-backed Gull,Go�land marin,11/07,1995,4,DA(BA),CF. CARTE; site 28(�lot ext. NE),SCF 1995
283,Iles Galibois,-59.7849,50.2941,Great Black-backed Gull,Go�land marin,16-22/06,1976,141,DA,CF.RAP.INT.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Herring Gull,Go�land argent�,16-22/06,1976,57,DA,CF.RAP.INT.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Ring-billed Gull,Go�land � bec cercl�,11/07,1995,0,DA,,SCF 1995
283,Iles Galibois,-59.7849,50.2941,Ring-billed Gull,Go�land � bec cercl�,16-22/06,1976,202,DSN,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Caspian Tern,Sterne caspienne,,1977,0,DA,,G. CHAPDELAINE (COM. PERS.)
283,Iles Galibois,-59.7849,50.2941,Caspian Tern,Sterne caspienne,16-22/06,1976,3,DN:DA,CF.RAP.INT.:1C,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Caspian Tern,Sterne caspienne,11/07,1995,0,DA,,SCF 1995
283,Iles Galibois,-59.7849,50.2941,Arctic Tern,Sterne arctique,16-22/06,1976,50,DA,CF.RAP.INT.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Double-crested Cormorant,Cormoran � aigrettes,/06,1975,0,DA(AV),COL.AB.,SCF 1975
283,Iles Galibois,-59.7849,50.2941,Double-crested Cormorant,Cormoran � aigrettes,,1930,35,DA(SO),,MENDALL 1936
283,Iles Galibois,-59.7849,50.2941,Double-crested Cormorant,Cormoran � aigrettes,,1928,30,DN(SO),,LEWIS 1929A
283,Iles Galibois,-59.7849,50.2941,Common Eider,Eider � duvet,11/07,1995,6,DSN,CF. CARTE; site 29(�lot ds havre Blais); CN(3),SCF 1995
283,Iles Galibois,-59.7849,50.2941,Common Eider,Eider � duvet,,1924,1,DA,Pas d'estimation - NID.,LEWIS 1925B
283,Iles Galibois,-59.7849,50.2941,Common Eider,Eider � duvet,16-22/06,1976,98,DN:DA,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
283,Iles Galibois,-59.7849,50.2941,Common Eider,Eider � duvet,,2002,60,DSN,SUR 2 �LOTS AU S-E,RANSOM 2002
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,19-20/06,1993,10,DSN,CF.RAP.INT.,CHAPDELAINE 1995
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,/06,1934,8,DN,ET.REPROD.,JOHNSON ET JOHNSON 1935
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,15/06,1963,2,DN:DA,CART.,B�DARD 1963B
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,,1976,4,DN,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,25/06,1982,26,DSN,CF.RAP.INT.:CN(13),BROUSSEAU ET CHAPDELAINE 1983A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,22-24/06,1988,20,DSN,CF.RAP.INT.:CN(10),CHAPDELAINE ET BROUSSEAU 1991
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,,1933,1,DN:DA,Pas d'estimation - NID.,BAILEY 1933
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,13-22/06,2005,28,DN:DA,,RAIL ET COTTER 2007
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,11-21/06,1999,24,DSN,,RAIL ET CHAPDELAINE 2004
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,18-20/06,2015,34,DSN(SO),CN(17),SCF 2015
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Red-throated Loon,Plongeon catmarin,15-16/06,2010,30,DSN,,SCF 2010
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,25/06,1982,2650,DSN,CF.RAP.INT.:CART.,BROUSSEAU ET CHAPDELAINE 1983A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,13-22/06,2005,620,DA:DN,,RAIL ET COTTER 2007
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,/07,1947,1,DA,Pas d'estimation - NID.,GABRIELSON 1952
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,15/06,1963,2005,DN:DA,CART.,B�DARD 1963B
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,22/06,1976,960,DN,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,22-24/06,1988,3494,DSN,CF.RAP.INT.:CART.,CHAPDELAINE ET BROUSSEAU 1991
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,11-21/06,1999,1585,DN:DA,,RAIL ET CHAPDELAINE 2004
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,19-20/06,1993,3354,DSN,CF.RAP.INT.,CHAPDELAINE 1995
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,15-16/06,2010,400,DA,,SCF 2010
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Atlantic Puffin,Macareux moine,18-20/06,2015,391,DA,,SCF 2015
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,13-22/06,2005,76,DA,,RAIL ET COTTER 2007
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,15/06,1963,2,DA,CART.,B�DARD 1963B
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,22/06,1976,25,DA,CF.RAP.INT.:CART.,CHAPDELAINE 1977A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,25/06,1982,23,DN:DA,CF.RAP.INT.:DMO(15),BROUSSEAU ET CHAPDELAINE 1983A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,22-24/06,1988,96,DN:DA,CF.RAP.INT.:CART.,CHAPDELAINE ET BROUSSEAU 1991
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,19-20/06,1993,47,DA,CF.RAP.INT.,CHAPDELAINE 1995
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,11-21/06,1999,124,DA,,RAIL ET CHAPDELAINE 2004
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,18-20/06,2015,36,DA,,SCF 2015
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black Guillemot,Guillemot � miroir,15-16/06,2010,90,DA,,SCF 2010
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,13-22/06,2005,1598,DA,,RAIL ET COTTER 2007
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,11-21/06,1999,3593,DN:DA,,RAIL ET CHAPDELAINE 2004
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,19-20/06,1993,5233,DN:DA,CF.RAP.INT.,CHAPDELAINE 1995
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,22-24/06,1988,7471,DN:DA,CF.RAP.INT.:CART.,CHAPDELAINE ET BROUSSEAU 1991
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,25/06,1982,2710,DN:DA,CF.RAP.INT:DMO(43),BROUSSEAU ET CHAPDELAINE 1983A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,22/06,1976,936,DN:DA,CF.RAP.INT.,CHAPDELAINE 1977A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,15/06,1963,630,DN:DA,CART.,B�DARD 1963B
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,/07,1947,1,DA,Pas d'estimation - NID.,GABRIELSON 1952
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,,1934,150,DN:DA,,JOHNSON 1940
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,,1927,1,DA,Pas d'estimation - NID.,CAN. NAT. PARKS BRANCH 1927
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,,1929,1,DA,Pas d'estimation - NID.,CAN. NAT. PARKS BRANCH 1929
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,18-20/06,2015,7898,DA,,SCF 2015
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Common Murre,Guillemot marmette,15-16/06,2010,2811,DA,,SCF 2010
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,22-24/06,1988,2461,DN:DA,CF.RAP.INT.:CART.,CHAPDELAINE ET BROUSSEAU 1991
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,11-21/06,1999,2046,DN:DA,,RAIL ET CHAPDELAINE 2004
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,19-20/06,1993,3113,DN:DA,CF.RAP.INT.,CHAPDELAINE 1995
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,13-22/06,2005,5555,DN:DA,,RAIL ET COTTER 2007
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,25/06,1982,2384,DN:DA:K,CF.RAP.INT.:CART.,BROUSSEAU ET CHAPDELAINE 1983A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,/07,1947,1,DN:DA,Pas d'estimation - NID.,GABRIELSON 1952
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,15/06,1963,1615,DN:DA,CART.,B�DARD 1963B
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,/06,1920,1,DN:DA,Pas d'estimation - NID.,TODD 1963
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,22/06,1976,68,DN:DA,CF.RAP.INT.,CHAPDELAINE 1977A
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,15-16/06,2010,6864,DA:DN,,SCF 2010
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Razorbill,Petit Pingouin,18-20/06,2015,14945,DA,,SCF 2015
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black-legged Kittiwake,Mouette tridactyle,11-21/06,1999,22,DSN,,RAIL ET CHAPDELAINE 2004
284,Refuge des �les aux Perroquets,-59.7433,50.2779,Black-legged Kittiwake,Mouette tridactyle,19-20/06,1993,120,DSN,CF.RAP.INT.,CHAPDELAINE 1995
